profile,minute,load_kW,set,method,reserve_bid_kW,minute_shortfall_kW,minute_violation
108,3,514.4604,out_of_sample,ALSO-X,282.303,0.0,False
108,4,528.1384,out_of_sample,ALSO-X,282.303,0.0,False
108,5,517.8521,out_of_sample,ALSO-X,282.303,0.0,False
108,6,531.5699,out_of_sample,ALSO-X,282.303,0.0,False
108,7,534.2685,out_of_sample,ALSO-X,282.303,0.0,False
108,8,534.8614,out_of_sample,ALSO-X,282.303,0.0,False
108,9,529.1751,out_of_sample,ALSO-X,282.303,0.0,False
108,10,533.9949,out_of_sample,ALSO-X,282.303,0.0,False
108,11,531.6108,out_of_sample,ALSO-X,282.303,0.0,False
108,12,526.0975,out_of_sample,ALSO-X,282.303,0.0,False
108,13,532.0056,out_of_sample,ALSO-X,282.303,0.0,False
108,14,528.8976,out_of_sample,ALSO-X,282.303,0.0,False
108,15,519.6956,out_of_sample,ALSO-X,282.303,0.0,False
108,16,525.6402,out_of_sample,ALSO-X,282.303,0.0,False
108,17,524.2776,out_of_sample,ALSO-X,282.303,0.0,False
108,18,528.6356,out_of_sample,ALSO-X,282.303,0.0,False
108,19,523.0549,out_of_sample,ALSO-X,282.303,0.0,False
108,20,510.5875,out_of_sample,ALSO-X,282.303,0.0,False
108,21,529.0392,out_of_sample,ALSO-X,282.303,0.0,False
108,22,543.3586,out_of_sample,ALSO-X,282.303,0.0,False
108,23,549.2843,out_of_sample,ALSO-X,282.303,0.0,False
108,24,541.7235,out_of_sample,ALSO-X,282.303,0.0,False
108,25,535.8739,out_of_sample,ALSO-X,282.303,0.0,False
108,26,547.4716,out_of_sample,ALSO-X,282.303,0.0,False
108,27,540.2264,out_of_sample,ALSO-X,282.303,0.0,False
108,28,530.9665,out_of_sample,ALSO-X,282.303,0.0,False
108,29,547.7633,out_of_sample,ALSO-X,282.303,0.0,False
108,30,543.2392,out_of_sample,ALSO-X,282.303,0.0,False
108,31,557.3107,out_of_sample,ALSO-X,282.303,0.0,False
108,32,537.9166,out_of_sample,ALSO-X,282.303,0.0,False
108,33,539.908,out_of_sample,ALSO-X,282.303,0.0,False
108,34,557.085,out_of_sample,ALSO-X,282.303,0.0,False
108,35,551.6876,out_of_sample,ALSO-X,282.303,0.0,False
108,36,543.907,out_of_sample,ALSO-X,282.303,0.0,False
108,37,527.9371,out_of_sample,ALSO-X,282.303,0.0,False
108,38,536.3084,out_of_sample,ALSO-X,282.303,0.0,False
108,39,525.0851,out_of_sample,ALSO-X,282.303,0.0,False
108,40,521.9084,out_of_sample,ALSO-X,282.303,0.0,False
108,41,507.6757,out_of_sample,ALSO-X,282.303,0.0,False
108,42,523.0386,out_of_sample,ALSO-X,282.303,0.0,False
108,43,532.5266,out_of_sample,ALSO-X,282.303,0.0,False
108,44,529.0154,out_of_sample,ALSO-X,282.303,0.0,False
108,45,514.7201,out_of_sample,ALSO-X,282.303,0.0,False
108,46,529.077,out_of_sample,ALSO-X,282.303,0.0,False
108,47,522.7453,out_of_sample,ALSO-X,282.303,0.0,False
108,48,509.8496,out_of_sample,ALSO-X,282.303,0.0,False
108,49,492.017,out_of_sample,ALSO-X,282.303,0.0,False
108,50,487.5861,out_of_sample,ALSO-X,282.303,0.0,False
108,51,475.7154,out_of_sample,ALSO-X,282.303,0.0,False
108,52,473.7165,out_of_sample,ALSO-X,282.303,0.0,False
108,53,485.772,out_of_sample,ALSO-X,282.303,0.0,False
108,54,485.3371,out_of_sample,ALSO-X,282.303,0.0,False
108,55,492.4303,out_of_sample,ALSO-X,282.303,0.0,False
108,56,488.0564,out_of_sample,ALSO-X,282.303,0.0,False
108,57,492.2747,out_of_sample,ALSO-X,282.303,0.0,False
108,58,514.7328,out_of_sample,ALSO-X,282.303,0.0,False
108,59,511.9953,out_of_sample,ALSO-X,282.303,0.0,False
108,60,517.1119,out_of_sample,ALSO-X,282.303,0.0,False
109,1,358.8345,out_of_sample,ALSO-X,282.303,0.0,False
109,2,359.3251,out_of_sample,ALSO-X,282.303,0.0,False
109,3,367.0382,out_of_sample,ALSO-X,282.303,0.0,False
109,4,374.3632,out_of_sample,ALSO-X,282.303,0.0,False
109,5,369.5282,out_of_sample,ALSO-X,282.303,0.0,False
109,6,380.6823,out_of_sample,ALSO-X,282.303,0.0,False
109,7,371.9674,out_of_sample,ALSO-X,282.303,0.0,False
109,8,379.6597,out_of_sample,ALSO-X,282.303,0.0,False
109,9,374.7547,out_of_sample,ALSO-X,282.303,0.0,False
109,10,377.8583,out_of_sample,ALSO-X,282.303,0.0,False
109,11,372.5124,out_of_sample,ALSO-X,282.303,0.0,False
109,12,372.9823,out_of_sample,ALSO-X,282.303,0.0,False
109,13,362.2199,out_of_sample,ALSO-X,282.303,0.0,False
109,14,366.0587,out_of_sample,ALSO-X,282.303,0.0,False
109,15,367.5062,out_of_sample,ALSO-X,282.303,0.0,False
109,16,363.0553,out_of_sample,ALSO-X,282.303,0.0,False
109,17,364.1234,out_of_sample,ALSO-X,282.303,0.0,False
109,18,367.1015,out_of_sample,ALSO-X,282.303,0.0,False
109,19,362.3797,out_of_sample,ALSO-X,282.303,0.0,False
109,20,363.2737,out_of_sample,ALSO-X,282.303,0.0,False
109,21,355.4766,out_of_sample,ALSO-X,282.303,0.0,False
109,22,382.3217,out_of_sample,ALSO-X,282.303,0.0,False
109,23,393.2811,out_of_sample,ALSO-X,282.303,0.0,False
109,24,395.2734,out_of_sample,ALSO-X,282.303,0.0,False
109,25,406.2303,out_of_sample,ALSO-X,282.303,0.0,False
109,26,384.5752,out_of_sample,ALSO-X,282.303,0.0,False
109,27,359.9526,out_of_sample,ALSO-X,282.303,0.0,False
109,28,360.0865,out_of_sample,ALSO-X,282.303,0.0,False
109,29,350.6276,out_of_sample,ALSO-X,282.303,0.0,False
109,30,353.9357,out_of_sample,ALSO-X,282.303,0.0,False
109,31,361.4766,out_of_sample,ALSO-X,282.303,0.0,False
109,32,375.4602,out_of_sample,ALSO-X,282.303,0.0,False
109,33,367.3707,out_of_sample,ALSO-X,282.303,0.0,False
109,34,375.8127,out_of_sample,ALSO-X,282.303,0.0,False
109,35,379.5599,out_of_sample,ALSO-X,282.303,0.0,False
109,36,386.3468,out_of_sample,ALSO-X,282.303,0.0,False
109,37,383.7911,out_of_sample,ALSO-X,282.303,0.0,False
109,38,400.7016,out_of_sample,ALSO-X,282.303,0.0,False
109,39,400.8316,out_of_sample,ALSO-X,282.303,0.0,False
109,40,419.8225,out_of_sample,ALSO-X,282.303,0.0,False
109,41,410.9723,out_of_sample,ALSO-X,282.303,0.0,False
109,42,418.5835,out_of_sample,ALSO-X,282.303,0.0,False
109,43,417.3074,out_of_sample,ALSO-X,282.303,0.0,False
109,44,413.5384,out_of_sample,ALSO-X,282.303,0.0,False
109,45,419.8413,out_of_sample,ALSO-X,282.303,0.0,False
109,46,416.0766,out_of_sample,ALSO-X,282.303,0.0,False
109,47,389.1249,out_of_sample,ALSO-X,282.303,0.0,False
109,48,361.3737,out_of_sample,ALSO-X,282.303,0.0,False
109,49,380.2683,out_of_sample,ALSO-X,282.303,0.0,False
109,50,396.425,out_of_sample,ALSO-X,282.303,0.0,False
109,51,417.1545,out_of_sample,ALSO-X,282.303,0.0,False
109,52,416.2799,out_of_sample,ALSO-X,282.303,0.0,False
109,53,402.6837,out_of_sample,ALSO-X,282.303,0.0,False
109,54,399.3685,out_of_sample,ALSO-X,282.303,0.0,False
109,55,400.676,out_of_sample,ALSO-X,282.303,0.0,False
109,56,391.5544,out_of_sample,ALSO-X,282.303,0.0,False
109,57,409.9952,out_of_sample,ALSO-X,282.303,0.0,False
109,58,432.0451,out_of_sample,ALSO-X,282.303,0.0,False
109,59,433.7524,out_of_sample,ALSO-X,282.303,0.0,False
109,60,430.2834,out_of_sample,ALSO-X,282.303,0.0,False
110,1,360.095,out_of_sample,ALSO-X,282.303,0.0,False
110,2,358.8387,out_of_sample,ALSO-X,282.303,0.0,False
110,3,347.2664,out_of_sample,ALSO-X,282.303,0.0,False
110,4,344.6148,out_of_sample,ALSO-X,282.303,0.0,False
110,5,326.5963,out_of_sample,ALSO-X,282.303,0.0,False
110,6,336.2446,out_of_sample,ALSO-X,282.303,0.0,False
110,7,333.0279,out_of_sample,ALSO-X,282.303,0.0,False
110,8,343.0343,out_of_sample,ALSO-X,282.303,0.0,False
110,9,338.4409,out_of_sample,ALSO-X,282.303,0.0,False
110,10,335.2423,out_of_sample,ALSO-X,282.303,0.0,False
110,11,321.8527,out_of_sample,ALSO-X,282.303,0.0,False
110,12,329.9677,out_of_sample,ALSO-X,282.303,0.0,False
110,13,320.9193,out_of_sample,ALSO-X,282.303,0.0,False
110,14,317.0056,out_of_sample,ALSO-X,282.303,0.0,False
110,15,318.5777,out_of_sample,ALSO-X,282.303,0.0,False
110,16,321.2906,out_of_sample,ALSO-X,282.303,0.0,False
110,17,305.5175,out_of_sample,ALSO-X,282.303,0.0,False
110,18,306.4874,out_of_sample,ALSO-X,282.303,0.0,False
110,19,317.6827,out_of_sample,ALSO-X,282.303,0.0,False
110,20,315.8641,out_of_sample,ALSO-X,282.303,0.0,False
110,21,315.8487,out_of_sample,ALSO-X,282.303,0.0,False
110,22,319.7392,out_of_sample,ALSO-X,282.303,0.0,False
110,23,320.2958,out_of_sample,ALSO-X,282.303,0.0,False
110,24,311.7412,out_of_sample,ALSO-X,282.303,0.0,False
110,25,314.1412,out_of_sample,ALSO-X,282.303,0.0,False
110,26,326.5294,out_of_sample,ALSO-X,282.303,0.0,False
110,27,316.9375,out_of_sample,ALSO-X,282.303,0.0,False
110,28,315.2104,out_of_sample,ALSO-X,282.303,0.0,False
110,29,303.555,out_of_sample,ALSO-X,282.303,0.0,False
110,30,316.4549,out_of_sample,ALSO-X,282.303,0.0,False
110,31,317.3879,out_of_sample,ALSO-X,282.303,0.0,False
110,32,310.5425,out_of_sample,ALSO-X,282.303,0.0,False
110,33,313.8504,out_of_sample,ALSO-X,282.303,0.0,False
110,34,303.7067,out_of_sample,ALSO-X,282.303,0.0,False
110,35,296.3838,out_of_sample,ALSO-X,282.303,0.0,False
110,36,285.5761,out_of_sample,ALSO-X,282.303,0.0,False
110,37,279.9037,out_of_sample,ALSO-X,282.303,2.3992999999999824,True
110,38,299.0618,out_of_sample,ALSO-X,282.303,0.0,False
110,39,294.9304,out_of_sample,ALSO-X,282.303,0.0,False
110,40,303.2092,out_of_sample,ALSO-X,282.303,0.0,False
110,41,297.3988,out_of_sample,ALSO-X,282.303,0.0,False
110,42,308.1835,out_of_sample,ALSO-X,282.303,0.0,False
110,43,299.7686,out_of_sample,ALSO-X,282.303,0.0,False
110,44,302.98,out_of_sample,ALSO-X,282.303,0.0,False
110,45,305.9189,out_of_sample,ALSO-X,282.303,0.0,False
110,46,331.2459,out_of_sample,ALSO-X,282.303,0.0,False
110,47,336.5662,out_of_sample,ALSO-X,282.303,0.0,False
110,48,329.0368,out_of_sample,ALSO-X,282.303,0.0,False
110,49,335.2286,out_of_sample,ALSO-X,282.303,0.0,False
110,50,355.2631,out_of_sample,ALSO-X,282.303,0.0,False
110,51,335.286,out_of_sample,ALSO-X,282.303,0.0,False
110,52,325.6645,out_of_sample,ALSO-X,282.303,0.0,False
110,53,323.356,out_of_sample,ALSO-X,282.303,0.0,False
110,54,319.6406,out_of_sample,ALSO-X,282.303,0.0,False
110,55,317.3466,out_of_sample,ALSO-X,282.303,0.0,False
110,56,305.7593,out_of_sample,ALSO-X,282.303,0.0,False
110,57,322.8031,out_of_sample,ALSO-X,282.303,0.0,False
110,58,309.7062,out_of_sample,ALSO-X,282.303,0.0,False
110,59,310.5852,out_of_sample,ALSO-X,282.303,0.0,False
110,60,324.0084,out_of_sample,ALSO-X,282.303,0.0,False
111,1,376.6566,out_of_sample,ALSO-X,282.303,0.0,False
111,2,371.0434,out_of_sample,ALSO-X,282.303,0.0,False
111,3,375.6197,out_of_sample,ALSO-X,282.303,0.0,False
111,4,363.4581,out_of_sample,ALSO-X,282.303,0.0,False
111,5,374.7639,out_of_sample,ALSO-X,282.303,0.0,False
111,6,377.5876,out_of_sample,ALSO-X,282.303,0.0,False
111,7,380.6518,out_of_sample,ALSO-X,282.303,0.0,False
111,8,395.6855,out_of_sample,ALSO-X,282.303,0.0,False
111,9,389.9408,out_of_sample,ALSO-X,282.303,0.0,False
111,10,381.8105,out_of_sample,ALSO-X,282.303,0.0,False
111,11,376.2339,out_of_sample,ALSO-X,282.303,0.0,False
111,12,374.6706,out_of_sample,ALSO-X,282.303,0.0,False
111,13,374.0978,out_of_sample,ALSO-X,282.303,0.0,False
111,14,365.9811,out_of_sample,ALSO-X,282.303,0.0,False
111,15,346.6981,out_of_sample,ALSO-X,282.303,0.0,False
111,16,344.1352,out_of_sample,ALSO-X,282.303,0.0,False
111,17,350.8744,out_of_sample,ALSO-X,282.303,0.0,False
111,18,354.3604,out_of_sample,ALSO-X,282.303,0.0,False
111,19,367.8583,out_of_sample,ALSO-X,282.303,0.0,False
111,20,387.1002,out_of_sample,ALSO-X,282.303,0.0,False
111,21,391.8852,out_of_sample,ALSO-X,282.303,0.0,False
111,22,402.1518,out_of_sample,ALSO-X,282.303,0.0,False
111,23,404.8644,out_of_sample,ALSO-X,282.303,0.0,False
111,24,416.5312,out_of_sample,ALSO-X,282.303,0.0,False
111,25,428.0696,out_of_sample,ALSO-X,282.303,0.0,False
111,26,429.1033,out_of_sample,ALSO-X,282.303,0.0,False
111,27,427.4572,out_of_sample,ALSO-X,282.303,0.0,False
111,28,416.8004,out_of_sample,ALSO-X,282.303,0.0,False
111,29,408.9855,out_of_sample,ALSO-X,282.303,0.0,False
111,30,399.0839,out_of_sample,ALSO-X,282.303,0.0,False
111,31,399.9179,out_of_sample,ALSO-X,282.303,0.0,False
111,32,387.2087,out_of_sample,ALSO-X,282.303,0.0,False
111,33,381.3053,out_of_sample,ALSO-X,282.303,0.0,False
111,34,354.4731,out_of_sample,ALSO-X,282.303,0.0,False
111,35,371.6611,out_of_sample,ALSO-X,282.303,0.0,False
111,36,367.382,out_of_sample,ALSO-X,282.303,0.0,False
111,37,370.4204,out_of_sample,ALSO-X,282.303,0.0,False
111,38,383.1708,out_of_sample,ALSO-X,282.303,0.0,False
111,39,382.8806,out_of_sample,ALSO-X,282.303,0.0,False
111,40,394.1384,out_of_sample,ALSO-X,282.303,0.0,False
111,41,377.2639,out_of_sample,ALSO-X,282.303,0.0,False
111,42,398.8902,out_of_sample,ALSO-X,282.303,0.0,False
111,43,404.9069,out_of_sample,ALSO-X,282.303,0.0,False
111,44,401.5125,out_of_sample,ALSO-X,282.303,0.0,False
111,45,410.7742,out_of_sample,ALSO-X,282.303,0.0,False
111,46,393.0758,out_of_sample,ALSO-X,282.303,0.0,False
111,47,386.3865,out_of_sample,ALSO-X,282.303,0.0,False
111,48,397.9084,out_of_sample,ALSO-X,282.303,0.0,False
111,49,375.0079,out_of_sample,ALSO-X,282.303,0.0,False
111,50,379.1957,out_of_sample,ALSO-X,282.303,0.0,False
111,51,382.6536,out_of_sample,ALSO-X,282.303,0.0,False
111,52,400.1113,out_of_sample,ALSO-X,282.303,0.0,False
111,53,379.9845,out_of_sample,ALSO-X,282.303,0.0,False
111,54,394.2175,out_of_sample,ALSO-X,282.303,0.0,False
111,55,385.0561,out_of_sample,ALSO-X,282.303,0.0,False
111,56,378.1083,out_of_sample,ALSO-X,282.303,0.0,False
111,57,364.2183,out_of_sample,ALSO-X,282.303,0.0,False
111,58,353.2945,out_of_sample,ALSO-X,282.303,0.0,False
111,59,358.537,out_of_sample,ALSO-X,282.303,0.0,False
111,60,347.9173,out_of_sample,ALSO-X,282.303,0.0,False
112,1,525.5724,out_of_sample,ALSO-X,282.303,0.0,False
112,2,531.4644,out_of_sample,ALSO-X,282.303,0.0,False
112,3,530.5667,out_of_sample,ALSO-X,282.303,0.0,False
112,4,532.9342,out_of_sample,ALSO-X,282.303,0.0,False
112,5,541.6631,out_of_sample,ALSO-X,282.303,0.0,False
112,6,553.2158,out_of_sample,ALSO-X,282.303,0.0,False
112,7,549.4503,out_of_sample,ALSO-X,282.303,0.0,False
112,8,538.7731,out_of_sample,ALSO-X,282.303,0.0,False
112,9,540.5431,out_of_sample,ALSO-X,282.303,0.0,False
112,10,545.9947,out_of_sample,ALSO-X,282.303,0.0,False
112,11,531.4137,out_of_sample,ALSO-X,282.303,0.0,False
112,12,524.2068,out_of_sample,ALSO-X,282.303,0.0,False
112,13,519.4911,out_of_sample,ALSO-X,282.303,0.0,False
112,14,520.3576,out_of_sample,ALSO-X,282.303,0.0,False
112,15,515.4826,out_of_sample,ALSO-X,282.303,0.0,False
112,16,525.7613,out_of_sample,ALSO-X,282.303,0.0,False
112,17,511.5678,out_of_sample,ALSO-X,282.303,0.0,False
112,18,499.2115,out_of_sample,ALSO-X,282.303,0.0,False
112,19,500.6745,out_of_sample,ALSO-X,282.303,0.0,False
112,20,503.4227,out_of_sample,ALSO-X,282.303,0.0,False
112,21,492.9316,out_of_sample,ALSO-X,282.303,0.0,False
112,22,492.0623,out_of_sample,ALSO-X,282.303,0.0,False
112,23,493.2437,out_of_sample,ALSO-X,282.303,0.0,False
112,24,494.257,out_of_sample,ALSO-X,282.303,0.0,False
112,25,500.5052,out_of_sample,ALSO-X,282.303,0.0,False
112,26,497.7835,out_of_sample,ALSO-X,282.303,0.0,False
112,27,516.7083,out_of_sample,ALSO-X,282.303,0.0,False
112,28,523.404,out_of_sample,ALSO-X,282.303,0.0,False
112,29,516.2947,out_of_sample,ALSO-X,282.303,0.0,False
112,30,519.0207,out_of_sample,ALSO-X,282.303,0.0,False
112,31,521.6957,out_of_sample,ALSO-X,282.303,0.0,False
112,32,534.9536,out_of_sample,ALSO-X,282.303,0.0,False
112,33,528.4823,out_of_sample,ALSO-X,282.303,0.0,False
112,34,536.4939,out_of_sample,ALSO-X,282.303,0.0,False
112,35,536.3347,out_of_sample,ALSO-X,282.303,0.0,False
112,36,550.7533,out_of_sample,ALSO-X,282.303,0.0,False
112,37,561.5122,out_of_sample,ALSO-X,282.303,0.0,False
112,38,560.1336,out_of_sample,ALSO-X,282.303,0.0,False
112,39,554.4351,out_of_sample,ALSO-X,282.303,0.0,False
112,40,557.2302,out_of_sample,ALSO-X,282.303,0.0,False
112,41,552.9531,out_of_sample,ALSO-X,282.303,0.0,False
112,42,567.942,out_of_sample,ALSO-X,282.303,0.0,False
112,43,565.2693,out_of_sample,ALSO-X,282.303,0.0,False
112,44,558.2406,out_of_sample,ALSO-X,282.303,0.0,False
112,45,551.6873,out_of_sample,ALSO-X,282.303,0.0,False
112,46,538.5637,out_of_sample,ALSO-X,282.303,0.0,False
112,47,544.8924,out_of_sample,ALSO-X,282.303,0.0,False
112,48,536.88,out_of_sample,ALSO-X,282.303,0.0,False
112,49,549.1953,out_of_sample,ALSO-X,282.303,0.0,False
112,50,536.3055,out_of_sample,ALSO-X,282.303,0.0,False
112,51,539.3451,out_of_sample,ALSO-X,282.303,0.0,False
112,52,552.426,out_of_sample,ALSO-X,282.303,0.0,False
112,53,531.0828,out_of_sample,ALSO-X,282.303,0.0,False
112,54,554.1683,out_of_sample,ALSO-X,282.303,0.0,False
112,55,550.2015,out_of_sample,ALSO-X,282.303,0.0,False
112,56,552.5172,out_of_sample,ALSO-X,282.303,0.0,False
112,57,558.9895,out_of_sample,ALSO-X,282.303,0.0,False
112,58,566.35,out_of_sample,ALSO-X,282.303,0.0,False
112,59,568.4087,out_of_sample,ALSO-X,282.303,0.0,False
112,60,577.5448,out_of_sample,ALSO-X,282.303,0.0,False
113,1,418.2962,out_of_sample,ALSO-X,282.303,0.0,False
113,2,421.3284,out_of_sample,ALSO-X,282.303,0.0,False
113,3,396.9024,out_of_sample,ALSO-X,282.303,0.0,False
113,4,419.5339,out_of_sample,ALSO-X,282.303,0.0,False
113,5,407.5367,out_of_sample,ALSO-X,282.303,0.0,False
113,6,417.6038,out_of_sample,ALSO-X,282.303,0.0,False
113,7,411.6859,out_of_sample,ALSO-X,282.303,0.0,False
113,8,416.717,out_of_sample,ALSO-X,282.303,0.0,False
113,9,403.5309,out_of_sample,ALSO-X,282.303,0.0,False
113,10,404.9388,out_of_sample,ALSO-X,282.303,0.0,False
113,11,397.2462,out_of_sample,ALSO-X,282.303,0.0,False
113,12,408.6463,out_of_sample,ALSO-X,282.303,0.0,False
113,13,407.1138,out_of_sample,ALSO-X,282.303,0.0,False
113,14,410.5694,out_of_sample,ALSO-X,282.303,0.0,False
113,15,382.4356,out_of_sample,ALSO-X,282.303,0.0,False
113,16,378.2844,out_of_sample,ALSO-X,282.303,0.0,False
113,17,379.4117,out_of_sample,ALSO-X,282.303,0.0,False
113,18,378.3526,out_of_sample,ALSO-X,282.303,0.0,False
113,19,384.6155,out_of_sample,ALSO-X,282.303,0.0,False
113,20,376.6784,out_of_sample,ALSO-X,282.303,0.0,False
113,21,373.6673,out_of_sample,ALSO-X,282.303,0.0,False
113,22,382.1747,out_of_sample,ALSO-X,282.303,0.0,False
113,23,354.9025,out_of_sample,ALSO-X,282.303,0.0,False
113,24,359.4329,out_of_sample,ALSO-X,282.303,0.0,False
113,25,354.0474,out_of_sample,ALSO-X,282.303,0.0,False
113,26,343.3958,out_of_sample,ALSO-X,282.303,0.0,False
113,27,346.396,out_of_sample,ALSO-X,282.303,0.0,False
113,28,357.844,out_of_sample,ALSO-X,282.303,0.0,False
113,29,365.9487,out_of_sample,ALSO-X,282.303,0.0,False
113,30,361.2673,out_of_sample,ALSO-X,282.303,0.0,False
113,31,367.201,out_of_sample,ALSO-X,282.303,0.0,False
113,32,372.307,out_of_sample,ALSO-X,282.303,0.0,False
113,33,367.2233,out_of_sample,ALSO-X,282.303,0.0,False
113,34,356.6862,out_of_sample,ALSO-X,282.303,0.0,False
113,35,348.0016,out_of_sample,ALSO-X,282.303,0.0,False
113,36,355.1152,out_of_sample,ALSO-X,282.303,0.0,False
113,37,352.6153,out_of_sample,ALSO-X,282.303,0.0,False
113,38,340.4294,out_of_sample,ALSO-X,282.303,0.0,False
113,39,323.3866,out_of_sample,ALSO-X,282.303,0.0,False
113,40,333.6356,out_of_sample,ALSO-X,282.303,0.0,False
113,41,328.9593,out_of_sample,ALSO-X,282.303,0.0,False
113,42,333.7162,out_of_sample,ALSO-X,282.303,0.0,False
113,43,347.1037,out_of_sample,ALSO-X,282.303,0.0,False
113,44,333.5135,out_of_sample,ALSO-X,282.303,0.0,False
113,45,334.3119,out_of_sample,ALSO-X,282.303,0.0,False
113,46,333.8821,out_of_sample,ALSO-X,282.303,0.0,False
113,47,339.133,out_of_sample,ALSO-X,282.303,0.0,False
113,48,352.4726,out_of_sample,ALSO-X,282.303,0.0,False
113,49,338.6481,out_of_sample,ALSO-X,282.303,0.0,False
113,50,345.594,out_of_sample,ALSO-X,282.303,0.0,False
113,51,356.4374,out_of_sample,ALSO-X,282.303,0.0,False
113,52,353.9075,out_of_sample,ALSO-X,282.303,0.0,False
113,53,352.2689,out_of_sample,ALSO-X,282.303,0.0,False
113,54,356.4745,out_of_sample,ALSO-X,282.303,0.0,False
113,55,359.5165,out_of_sample,ALSO-X,282.303,0.0,False
113,56,364.6337,out_of_sample,ALSO-X,282.303,0.0,False
113,57,368.9777,out_of_sample,ALSO-X,282.303,0.0,False
113,58,357.405,out_of_sample,ALSO-X,282.303,0.0,False
113,59,366.9656,out_of_sample,ALSO-X,282.303,0.0,False
113,60,377.1504,out_of_sample,ALSO-X,282.303,0.0,False
114,1,415.4941,out_of_sample,ALSO-X,282.303,0.0,False
114,2,398.7248,out_of_sample,ALSO-X,282.303,0.0,False
114,3,391.6888,out_of_sample,ALSO-X,282.303,0.0,False
114,4,374.8959,out_of_sample,ALSO-X,282.303,0.0,False
114,5,380.1913,out_of_sample,ALSO-X,282.303,0.0,False
114,6,380.3603,out_of_sample,ALSO-X,282.303,0.0,False
114,7,362.3301,out_of_sample,ALSO-X,282.303,0.0,False
114,8,366.391,out_of_sample,ALSO-X,282.303,0.0,False
114,9,365.8561,out_of_sample,ALSO-X,282.303,0.0,False
114,10,371.1016,out_of_sample,ALSO-X,282.303,0.0,False
114,11,366.641,out_of_sample,ALSO-X,282.303,0.0,False
114,12,358.6338,out_of_sample,ALSO-X,282.303,0.0,False
114,13,351.9257,out_of_sample,ALSO-X,282.303,0.0,False
114,14,348.3943,out_of_sample,ALSO-X,282.303,0.0,False
114,15,350.9138,out_of_sample,ALSO-X,282.303,0.0,False
114,16,354.4904,out_of_sample,ALSO-X,282.303,0.0,False
114,17,354.3287,out_of_sample,ALSO-X,282.303,0.0,False
114,18,351.9461,out_of_sample,ALSO-X,282.303,0.0,False
114,19,350.6609,out_of_sample,ALSO-X,282.303,0.0,False
114,20,378.2184,out_of_sample,ALSO-X,282.303,0.0,False
114,21,369.7849,out_of_sample,ALSO-X,282.303,0.0,False
114,22,364.5929,out_of_sample,ALSO-X,282.303,0.0,False
114,23,398.644,out_of_sample,ALSO-X,282.303,0.0,False
114,24,399.9803,out_of_sample,ALSO-X,282.303,0.0,False
114,25,383.2425,out_of_sample,ALSO-X,282.303,0.0,False
114,26,390.8307,out_of_sample,ALSO-X,282.303,0.0,False
114,27,380.0649,out_of_sample,ALSO-X,282.303,0.0,False
114,28,388.8574,out_of_sample,ALSO-X,282.303,0.0,False
114,29,385.46,out_of_sample,ALSO-X,282.303,0.0,False
114,30,380.2363,out_of_sample,ALSO-X,282.303,0.0,False
114,31,396.1709,out_of_sample,ALSO-X,282.303,0.0,False
114,32,399.7941,out_of_sample,ALSO-X,282.303,0.0,False
114,33,407.0623,out_of_sample,ALSO-X,282.303,0.0,False
114,34,408.0766,out_of_sample,ALSO-X,282.303,0.0,False
114,35,400.1587,out_of_sample,ALSO-X,282.303,0.0,False
114,36,403.716,out_of_sample,ALSO-X,282.303,0.0,False
114,37,412.776,out_of_sample,ALSO-X,282.303,0.0,False
114,38,409.9385,out_of_sample,ALSO-X,282.303,0.0,False
114,39,424.029,out_of_sample,ALSO-X,282.303,0.0,False
